ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code
9640225,HX290537,06/04/2014 09:00:00 PM,086XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0613,006,21,71,14
9640375,HX226926,04/17/2014 12:30:00 PM,044XX W CONGRESS PKWY,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1131,011,24,26,18
9640451,HX290980,06/04/2014 12:00:00 AM,028XX W CERMAK RD,0820,THEFT,$500 AND UNDER,MEDICAL/DENTAL OFFICE,false,false,1033,010,12,30,06
9640587,HX291187,06/05/2014 03:17:00 PM,008XX N DEARBORN ST,0560,ASSAULT,SIMPLE,STREET,false,false,1832,018,42,8,08A
9640771,HX291432,06/05/2014 06:51:00 PM,001XX S SPRINGFIELD AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1122,011,28,26,18
9640790,HX291339,06/05/2014 05:00:00 PM,032XX W CERMAK RD,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1024,010,24,30,08A
9640821,HX291429,06/05/2014 06:40:00 PM,100XX S TORRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0431,004,7,51,08A
9640943,HX291708,06/05/2014 11:30:00 AM,105XX S EDBROOKE AVE,0810,THEFT,OVER $500,STREET,false,false,0512,005,9,49,06
9641028,HX291663,06/04/2014 09:45:00 PM,002XX E 111TH ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0513,005,9,49,08A
9641131,HX291842,06/06/2014 01:06:00 AM,113XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0531,005,9,50,08B
9642086,HX292345,06/06/2014 08:00:00 AM,046XX S KARLOV AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0815,008,14,57,05
9642118,HX292524,06/06/2014 05:00:00 AM,105XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,2233,022,34,49,14
9642167,HX292301,06/05/2014 09:00:00 AM,014XX W FLETCHER ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,false,false,1933,019,32,6,07
9642384,HX292937,06/05/2014 11:00:00 PM,067XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,STREET,false,false,0321,003,20,42,08B
9642451,HX293054,06/06/2014 06:30:00 AM,031XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06
9642573,HX293163,06/06/2014 10:30:00 PM,102XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0511,005,9,49,06
9642673,HX293230,06/07/2014 12:23:00 AM,028XX W MC LEAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1414,014,35,22,14
9642839,HX293473,06/06/2014 10:00:00 PM,023XX W HURON ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1221,012,1,24,07
9642930,HX293525,06/07/2014 07:40:00 AM,052XX S NAGLE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0811,008,23,56,11
9642964,HX293383,06/07/2014 04:15:00 AM,110XX S AVENUE D,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0433,004,10,52,14
9642979,HX293646,06/05/2014 12:00:00 PM,061XX N NASSAU AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1611,016,41,10,11
9643012,HX293703,06/01/2014 03:00:00 PM,017XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1213,012,1,24,06
9643105,HX293909,06/07/2014 03:06:00 PM,062XX S ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0825,008,15,66,05
9643163,HX293950,06/06/2014 06:30:00 PM,021XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1432,014,32,22,06
9643251,HX294080,06/07/2014 05:07:00 PM,040XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1011,010,24,29,18
9643742,HX294700,06/07/2014 08:30:00 PM,017XX W LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1215,012,27,28,05
9643863,HX294885,06/08/2014 10:15:00 AM,015XX S AVERS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1014,010,24,29,08A
9643875,HX294886,06/07/2014 08:00:00 PM,033XX W 62ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0823,008,15,66,06
9643956,HX294948,06/06/2014 10:00:00 PM,035XX W FULTON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1123,011,28,27,06
9644093,HX295069,06/08/2014 09:00:00 AM,069XX S PAXTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0331,003,5,43,26
9644189,HX295186,06/08/2014 03:12:00 PM,052XX W FULLERTON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,true,false,2515,025,37,19,04B
9644486,HX295429,06/08/2014 01:30:00 PM,017XX W 43RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0924,009,12,61,07
9644543,HX295716,06/08/2014 10:09:00 PM,033XX W IRVING PARK RD,1670,GAMBLING,GAME/AMUSEMENT DEVICE,BAR OR TAVERN,true,false,1724,017,33,16,19
9644707,HX295845,06/08/2014 05:30:00 PM,004XX W 129TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0523,005,9,53,06
9645051,HX296098,05/31/2014 11:00:00 PM,029XX S FEDERAL ST,0810,THEFT,OVER $500,APARTMENT,false,true,0133,001,3,35,06
9645202,HX296202,06/09/2014 09:30:00 AM,056XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0231,002,20,40,14
9645223,HX296084,06/09/2014 10:49:00 AM,036XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1133,011,24,27,18
9645274,HX296081,01/01/2014 12:01:00 AM,064XX N WASHTENAW AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2412,024,50,2,20
9645669,HX296699,06/09/2014 04:33:00 PM,027XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1412,014,35,22,06
9645691,HX291057,05/26/2014 07:00:00 PM,041XX W WABANSIA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2534,025,30,23,26
9646056,HX297141,06/09/2014 09:31:00 PM,011XX W 18TH ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,SIDEWALK,true,false,1235,012,25,31,20
9646118,HX297215,06/09/2014 11:57:00 PM,054XX N LOTUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE-GARAGE,true,true,1623,016,45,11,26
9646154,HX297197,06/09/2014 11:00:00 PM,058XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0232,002,20,40,06
9646278,HX297352,06/06/2014 09:30:00 AM,014XX W GRACE ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,1922,019,44,6,04B
9646942,HX297384,06/09/2014 07:00:00 PM,015XX E 52ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0234,002,4,41,07
9647287,HX298125,04/29/2014 09:00:00 AM,015XX W MELROSE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1922,019,44,6,11
9647401,HX298386,06/10/2014 07:10:00 AM,076XX S GREENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,8,69,07
9648544,HX299046,06/11/2014 11:30:00 AM,002XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,1231,012,2,28,06
9648753,HX299246,06/11/2014 03:00:00 PM,109XX S HOYNE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,2212,022,19,75,26
9648802,HX299217,05/12/2014 10:30:00 AM,113XX S STATE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0522,005,34,49,26
9648911,HX299420,06/11/2014 05:40:00 PM,044XX S DREXEL BLVD,0460,BATTERY,SIMPLE,OTHER,false,false,0221,002,4,39,08B
9649176,HX299830,06/11/2014 10:23:00 PM,028XX W FLETCHER ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,ALLEY,true,false,1411,014,33,21,22
9649285,HX299966,06/12/2014 03:00:00 AM,015XX S SAWYER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1022,010,24,29,08A
9649452,HX300050,06/12/2014 01:30:00 AM,014XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1433,014,32,24,03
9649660,HX300070,06/05/2014 04:00:00 AM,077XX S RIDGELAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,8,43,06
9650232,HX300394,06/12/2014 11:00:00 AM,055XX N LINCOLN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2011,020,40,4,08B
9650868,HX301096,06/12/2014 10:00:00 PM,022XX W DEVON AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,2413,024,50,2,26
9651248,HX301399,06/12/2014 05:30:00 PM,055XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,false,false,0814,008,23,56,14
9651638,HX301721,06/13/2014 08:00:00 AM,042XX W 40TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0815,008,14,57,07
9651745,HX301696,06/13/2014 03:30:00 AM,003XX N WALLER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1512,015,29,25,14
9652027,HX302167,06/13/2014 02:39:00 PM,007XX S INDEPENDENCE BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1133,011,24,26,06
9652108,HX302363,06/13/2014 08:30:00 PM,004XX E 66TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0312,003,20,42,18
9652262,HX302449,06/13/2014 08:00:00 PM,014XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2532,025,37,25,14
9652384,HX302755,06/14/2014 03:30:00 AM,003XX W GARFIELD BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0935,009,3,37,03
9652450,HX302773,06/14/2014 04:00:00 AM,054XX S MAY ST,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0934,009,16,61,02
9652894,HX303420,06/14/2014 09:00:00 AM,024XX W 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,0825,008,15,66,26
9653157,HX303815,06/14/2014 09:30:00 PM,047XX W ARTHINGTON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1131,011,24,25,16
9653304,HX303926,06/14/2014 11:30:00 PM,010XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1111,011,37,23,14
9653353,HX304034,06/15/2014 02:18:00 AM,077XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0621,006,17,71,08B
9653368,HX304047,06/15/2014 02:30:00 AM,007XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1511,015,29,25,08B
9653386,HX304057,06/15/2014 03:02:00 AM,062XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0714,007,15,67,08B
9653473,HX303811,06/14/2014 10:35:00 PM,069XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0733,007,17,68,14
9653584,HX304296,06/15/2014 12:00:00 AM,013XX N STATE PKWY,0820,THEFT,$500 AND UNDER,STREET,false,false,1824,018,43,8,06
9653608,HX304346,06/14/2014 08:00:00 AM,003XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,0111,001,42,32,06
9653664,HX304332,06/15/2014 10:20:00 AM,009XX N WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1212,012,1,24,08B
9653793,HX304252,06/13/2014 07:00:00 PM,014XX S MUSEUM CAMPUS DR,0810,THEFT,OVER $500,OTHER,false,false,0132,001,2,33,06
9653977,HX304430,06/15/2014 12:00:00 PM,080XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,0612,006,21,71,14
9654075,HX304912,06/14/2014 10:00:00 PM,042XX S ALBANY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,0921,009,14,58,04B
9654111,HX304974,06/13/2014 10:00:00 PM,019XX W BELMONT AVE,0810,THEFT,OVER $500,OTHER,false,false,1922,019,32,5,06
9654355,HX305222,06/16/2014 12:55:00 AM,027XX N KILBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2524,025,31,20,14
9654408,HX305284,06/16/2014 02:15:00 AM,046XX W 79TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,0834,008,13,70,08B
9654483,HX305360,06/16/2014 05:30:00 AM,033XX N NEENAH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1632,016,36,17,26
9654765,HX305446,06/13/2014 04:56:00 PM,062XX S WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0825,008,15,66,11
9655028,HX305767,06/16/2014 12:30:00 PM,010XX S MONITOR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1513,015,29,25,05
9655203,HX305799,06/16/2014 12:30:00 PM,018XX S KEELER AVE,2027,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,true,false,1012,010,24,29,18
9655475,HX305972,06/15/2014 03:00:00 PM,069XX S HERMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0735,007,17,67,05
9655494,HX306073,06/16/2014 12:30:00 PM,064XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0725,007,17,67,14
9655518,HX306065,04/16/2014 01:30:00 PM,077XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2422,024,49,1,14
9655527,HX306054,06/16/2014 03:30:00 PM,029XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,false,false,1932,019,32,6,06
9655584,HX306292,06/16/2014 05:41:00 PM,020XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,false,false,1221,012,1,24,06
9655594,HX306260,06/16/2014 05:30:00 PM,042XX W HADDON AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,ALLEY,true,false,1111,011,37,23,24
9655742,HX306463,06/16/2014 07:00:00 PM,031XX W 103RD ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,PARKING LOT/GARAGE(NON.RESID.),false,false,2211,022,19,74,11
9655862,HX298609,06/11/2014 03:00:00 AM,068XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0332,003,5,43,14
9655996,HX306688,06/16/2014 10:56:00 PM,019XX W DIVERSEY PKWY,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,true,false,1931,019,32,5,15
9656006,HX306679,06/16/2014 05:30:00 PM,097XX S DOBSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,8,50,07
9656130,HX306833,06/16/2014 09:30:00 PM,084XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0632,006,8,44,06
9656486,HX306996,06/17/2014 09:45:00 AM,010XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1214,012,27,28,11
9656526,HX305892,06/16/2014 01:00:00 PM,0000X W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1832,018,42,8,14
9657282,HX307500,06/17/2014 01:15:00 PM,030XX E 87TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,true,false,0424,004,10,46,26
9657302,HX307423,06/17/2014 02:30:00 PM,135XX S MACKINAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0433,004,10,55,26
9657357,HX307453,06/11/2014 12:00:00 PM,015XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1021,010,24,29,14
9657411,HX307419,06/17/2014 02:45:00 PM,075XX S LANGLEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0624,006,6,69,08A
9657494,HX307891,06/17/2014 05:45:00 PM,079XX S DOBSON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0624,006,8,44,06
9657621,HX306552,06/16/2014 07:15:00 PM,014XX N CLARK ST,0810,THEFT,OVER $500,STREET,false,false,1824,018,42,8,06
9657681,HX308054,06/17/2014 08:36:00 PM,050XX N LOCKWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1623,016,45,11,08A
9657706,HX307917,06/17/2014 07:30:00 PM,054XX S LAWNDALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,false,true,0822,008,23,62,26
9657782,HX308074,06/17/2014 08:23:00 PM,078XX S CARPENTER ST,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,RESIDENCE,true,false,0612,006,17,71,15
9658198,HX308461,06/18/2014 12:01:00 AM,073XX S PEORIA ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,0733,007,17,68,06
9658202,HX308466,06/18/2014 12:01:00 AM,051XX W AUGUSTA BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1531,015,37,25,26
9658390,HX219594,04/11/2014 11:30:00 AM,016XX W FARWELL AVE,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,true,false,2431,024,49,1,18
9658394,HX308427,06/18/2014 07:45:00 AM,001XX N DEARBORN ST,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,CTA TRAIN,true,false,0111,001,42,32,17
9658442,HX308539,06/18/2014 09:00:00 AM,071XX S YATES BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0334,003,5,43,06
9658468,HX308632,06/17/2014 06:00:00 AM,010XX N SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1121,011,26,23,26
9658946,HX308742,06/18/2014 11:26:00 AM,013XX S WASHTENAW AVE,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,STREET,true,false,1023,010,28,29,26
9659075,HX309110,06/18/2014 04:30:00 PM,013XX S KEELER AVE,0460,BATTERY,SIMPLE,STREET,false,false,1011,010,24,29,08B
9659127,HX309159,06/18/2014 05:12:00 PM,068XX S TRIPP AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0833,008,13,65,18
9659273,HX309366,06/18/2014 08:45:00 PM,019XX S HAMLIN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,true,true,1014,010,24,29,26
9659422,HX309534,06/18/2014 11:30:00 PM,038XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1133,011,24,29,08B
9659572,HX309651,06/18/2014 08:00:00 PM,017XX N BISSELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1813,018,43,7,06
9660169,HX309992,06/19/2014 11:50:00 AM,043XX N SHERIDAN RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1915,019,46,3,14
9660195,HX309767,06/19/2014 08:45:00 AM,072XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0323,003,6,69,14
9661424,HX311249,06/20/2014 09:50:00 AM,007XX S MICHIGAN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0123,001,2,32,04A
9661631,HX311339,06/20/2014 11:20:00 AM,094XX S EWING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0432,004,10,52,18
9661976,HX311602,06/20/2014 10:00:00 AM,068XX S MARSHFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0725,007,17,67,05
9662026,HX311480,06/20/2014 01:12:00 PM,005XX W 81ST ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0622,006,21,44,04B
9662159,HX311864,06/20/2014 05:14:00 PM,042XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,1115,011,28,26,15
9662294,HX312043,06/20/2014 08:15:00 PM,105XX S BENSLEY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0434,004,10,51,08B
9662692,HX312574,06/21/2014 06:30:00 AM,018XX W 21ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1234,012,25,31,06
9662944,HX312868,06/18/2014 08:00:00 AM,026XX W LUNT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14
9662949,HX312823,06/21/2014 11:35:00 AM,023XX N LOCKWOOD AVE,0460,BATTERY,SIMPLE,ALLEY,true,false,2515,025,37,19,08B
9663469,HX313553,06/21/2014 10:30:00 PM,114XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0522,005,34,49,08B
9663609,HX313747,06/22/2014 01:40:00 AM,022XX N SOUTHPORT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1811,018,32,7,03
9663695,HX313803,06/22/2014 04:11:00 AM,060XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,0823,008,16,66,06
9663929,HX314104,06/22/2014 12:00:00 PM,028XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1023,010,12,30,08B
9663952,HX314022,06/22/2014 10:50:00 AM,033XX W ROOSEVELT RD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA BUS,true,false,1021,010,24,29,04B
9663978,HX314025,06/21/2014 08:00:00 PM,061XX N SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2413,024,40,2,08B
9664157,HX314454,06/22/2014 04:32:00 PM,007XX N RIDGEWAY AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1112,011,27,23,08A
9664211,HX314562,06/22/2014 05:00:00 AM,025XX W 57TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0824,008,16,63,06
9664227,HX314436,06/22/2014 02:15:00 PM,050XX W FULTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1532,015,28,25,26
9664234,HX314517,06/22/2014 12:00:00 AM,044XX W LEXINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1131,011,24,26,05
9664332,HX314313,06/22/2014 11:00:00 AM,100XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,false,2232,022,34,73,08B
9664492,HX314718,06/22/2014 12:00:00 PM,049XX W CORTEZ ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1531,015,37,25,26
9664564,HX314825,06/22/2014 10:30:00 PM,082XX S ESSEX AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0423,004,7,46,03
9665288,HX315421,06/23/2014 12:49:00 PM,063XX S COTTAGE GROVE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,true,false,0312,003,20,42,26
9665587,HX315671,06/23/2014 01:30:00 PM,006XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,STREET,false,false,1834,018,42,8,06
9665683,HX315826,06/22/2014 11:00:00 PM,052XX S PULASKI RD,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0815,008,23,62,06
9665817,HX316050,06/23/2014 08:00:00 PM,003XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1532,015,28,25,18
9665944,HX316175,06/23/2014 09:00:00 PM,015XX S LOOMIS ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,true,true,1233,012,2,28,08A
9666124,HX316311,06/23/2014 08:00:00 PM,023XX N LAMON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,true,2522,025,31,19,04B
9666164,HX316409,06/23/2014 09:00:00 AM,116XX S MORGAN ST,0460,BATTERY,SIMPLE,STREET,false,true,0524,005,34,53,08B
9666166,HX316394,06/24/2014 12:01:00 AM,010XX W TAYLOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,012,25,28,07
9666177,HX316406,06/24/2014 02:54:00 AM,042XX W GLADYS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1132,011,24,26,08A
9666257,HX316401,06/24/2014 02:45:00 AM,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0311,003,20,40,08B
9666555,HX316640,06/24/2014 07:00:00 AM,092XX S BISHOP ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2222,022,21,73,06
9666875,HX316856,06/24/2014 12:00:00 PM,002XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1123,011,28,27,06
9666994,HX233134,04/22/2014 03:42:00 PM,001XX N WALLER AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1512,015,29,25,18
9667295,HX317315,06/24/2014 05:46:00 PM,059XX W DIVISION ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,true,false,1511,015,29,25,26
9667438,HX317436,05/30/2014 09:00:00 AM,027XX N RUTHERFORD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2512,025,36,18,11
9667510,HX317544,06/24/2014 08:15:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06
